Customer ID,First Name,Last Name,Gender,Age Band,Country,City,Customer Type,Preferred Channel,Total Orders,Total Spend (USD),Last Purchase Date
CUST389279,Emma,Edwards,Male,45-54,Europe,Madrid,Returning,In-Store,4,1050.0,2022-05-08
CUST972150,Avery,Evans,Male,35-44,Europe,Dublin,New,Online,9,2112.25,2024-02-12
CUST441446,Mila,Stewart,Male,25-34,Europe,Marseille,Returning,In-Store,6,1781.0,2024-10-10
CUST671244,George,White,Male,35-44,United Kingdom,Southampton,Returning,In-Store,5,1101.5,2024-06-05
CUST716302,Olivia,Phillips,Female,45-54,United Kingdom,Edinburgh,New,In-Store,8,2307.5,2023-01-12
CUST217126,Owen,Anderson,Female,25-34,Canada,Vancouver,New,In-Store,9,2686.75,2025-11-13
CUST322969,Lily,Bailey,Female,35-44,United Kingdom,Southampton,New,Online,9,3503.75,2023-11-13
CUST474144,Amelia,Mitchell,Female,25-34,United Kingdom,Newcastle,Returning,Online,9,2529.25,2025-09-16
CUST514241,Olivia,Roberts,Female,25-34,United Kingdom,Brighton,Returning,Online,7,2021.75,2025-12-22
CUST111861,Chloe,Thompson,Female,25-34,Europe,Madrid,New,Online,8,2776.25,2025-11-09
CUST680376,Ethan,Collins,Female,35-44,Canada,Vancouver,New,In-Store,8,3014.0,2024-04-11
CUST370623,Maya,Walker,Female,25-34,United Kingdom,Liverpool,Returning,In-Store,5,1903.0,2023-07-20
CUST390089,Chris,Jackson,Male,35-44,United Kingdom,Bristol,New,In-Store,6,2107.0,2023-08-26
CUST642704,Riley,White,Male,45-54,Europe,Stockholm,Returning,In-Store,7,2514.5,2025-08-19
CUST953894,Mila,Thomas,Female,25-34,Europe,Dublin,Returning,In-Store,11,3113.25,2025-04-14
CUST878466,Amelia,Carter,Female,35-44,United Kingdom,Bristol,Returning,In-Store,9,2474.5,2025-12-17
CUST981704,Kai,Campbell,Male,25-34,Europe,Stockholm,Returning,In-Store,8,3282.0,2025-07-06
CUST472152,Jamie,Rodriguez,Male,35-44,United Kingdom,Cambridge,New,In-Store,6,1414.5,2025-11-28
CUST207706,Theo,Collins,Female,35-44,Europe,Marseille,Returning,In-Store,5,1388.0,2024-10-27
CUST294381,Ivy,Murphy,Female,55+,United Kingdom,Bristol,Returning,In-Store,15,5619.25,2025-11-23
CUST409437,Emma,Roberts,Female,45-54,Europe,Dublin,Returning,In-Store,8,1674.0,2025-12-08
CUST370216,Riley,Murphy,Female,45-54,United Kingdom,Glasgow,Returning,In-Store,10,2425.75,2025-08-03
CUST287174,Maya,Harris,Male,18-24,United Kingdom,Manchester,Returning,Online,7,1762.0,2025-05-22
CUST235788,Hugo,Cook,Female,25-34,United Kingdom,Plymouth,Returning,In-Store,12,3212.25,2025-03-05
CUST268110,Harry,Taylor,Female,45-54,Canada,Vancouver,New,Online,9,4097.0,2025-06-14
CUST692449,Liam,Wright,Male,45-54,United Kingdom,Southampton,New,Online,8,1813.25,2025-01-29
CUST541881,Oscar,King,Male,25-34,United Kingdom,London,Returning,Online,8,1997.0,2025-09-11
CUST133804,Avery,Collins,Male,25-34,United Kingdom,Manchester,Returning,In-Store,5,1337.75,2023-07-04
CUST607443,Taylor,Taylor,Female,35-44,United Kingdom,Belfast,New,Online,5,1537.5,2025-04-23
CUST858116,Max,Green,Female,35-44,Europe,Dublin,Returning,Online,8,2503.0,2025-05-20
CUST483086,Freya,Campbell,Male,35-44,United Kingdom,Glasgow,Returning,In-Store,5,1085.25,2024-05-28
CUST386734,Mia,Martinez,Female,25-34,United Kingdom,Cambridge,Returning,In-Store,7,2287.0,2025-08-13
CUST345299,Jacob,Thomas,Female,18-24,Canada,Vancouver,Returning,Online,8,1818.75,2025-09-15
CUST441475,Mila,Martin,Male,45-54,Europe,Amsterdam,Returning,In-Store,14,4900.25,2025-06-03
CUST350759,Jack,Allen,Male,25-34,United Kingdom,Manchester,Returning,Mobile App,5,1051.0,2025-05-17
CUST931791,Max,Lee,Female,45-54,Europe,Milan,New,In-Store,5,1461.5,2025-11-14
CUST992914,Hugo,Carter,Male,45-54,United Kingdom,York,Returning,Online,12,3714.5,2025-01-24
CUST408958,Harry,Parker,Female,55+,Europe,Madrid,Returning,In-Store,4,1444.0,2025-10-30
CUST931308,Ivy,Perez,Female,25-34,Canada,Toronto,Returning,In-Store,10,3208.25,2023-12-19
CUST868233,Chris,Baker,Female,35-44,Europe,Dublin,Returning,Online,6,1365.0,2023-11-25
CUST168308,Jamie,King,Male,35-44,United Kingdom,Manchester,New,Online,9,2935.0,2024-12-21
CUST541752,Morgan,Martin,Male,25-34,United Kingdom,Belfast,Returning,In-Store,10,3250.0,2025-08-16
CUST690894,Isla,Murphy,Female,25-34,United Kingdom,Liverpool,New,In-Store,9,3923.75,2025-02-18
CUST479917,Emma,Morris,Male,25-34,United Kingdom,Edinburgh,Returning,In-Store,5,1598.75,2024-11-22
CUST511189,Max,Young,Male,25-34,United Kingdom,Belfast,Returning,In-Store,5,1414.0,2023-09-27
CUST544749,Ethan,Morris,Male,25-34,Canada,Toronto,New,In-Store,6,2014.5,2023-09-03
CUST719931,Avery,Green,Female,25-34,United Kingdom,Brighton,New,In-Store,3,485.75,2025-04-09
CUST364386,Nina,Nelson,Male,45-54,United Kingdom,Leeds,New,In-Store,7,2354.5,2025-06-06
CUST637264,Lucas,Smith,Female,45-54,United Kingdom,Newcastle,Returning,In-Store,10,3594.5,2025-03-21
CUST319141,Emily,Murphy,Male,35-44,United Kingdom,Leeds,New,In-Store,3,1214.0,2024-01-09
CUST900326,Mila,Campbell,Female,45-54,United Kingdom,Birmingham,Returning,In-Store,4,882.0,2025-12-02
CUST176205,Liam,Murphy,Female,18-24,United Kingdom,Cardiff,Returning,In-Store,10,3303.5,2024-09-12
CUST160289,Max,Murphy,Female,35-44,Europe,Milan,New,In-Store,7,1614.25,2023-07-21
CUST133956,Theo,Green,Female,25-34,United Kingdom,Southampton,Returning,Online,6,1916.25,2021-04-02
CUST414637,Jordan,Phillips,Female,25-34,Europe,Madrid,Returning,In-Store,6,1704.0,2025-01-08
CUST645621,Morgan,Smith,Female,35-44,United Kingdom,Southampton,Returning,In-Store,9,2519.0,2025-02-01
CUST986943,Emily,White,Male,55+,United Kingdom,Southampton,Returning,In-Store,4,798.75,2024-01-27
CUST509180,Jacob,Rodriguez,Female,25-34,United Kingdom,Newcastle,Returning,In-Store,8,1832.5,2024-11-13
CUST264056,Isla,Campbell,Male,35-44,Europe,Marseille,Returning,In-Store,12,3458.5,2024-11-10
CUST431419,Lucas,Harris,Male,18-24,United Kingdom,Glasgow,New,In-Store,9,2286.25,2025-04-17
CUST214599,Oscar,Smith,Male,35-44,United Kingdom,Newcastle,Returning,In-Store,9,2585.75,2025-12-27
CUST524788,Chloe,Wright,Male,25-34,United Kingdom,Liverpool,New,In-Store,4,1254.0,2025-02-13
CUST756074,Hugo,Green,Male,25-34,United Kingdom,Cambridge,Returning,In-Store,10,3500.5,2025-10-12
CUST131979,Daniel,Murphy,Female,25-34,United Kingdom,Belfast,Returning,In-Store,7,1973.5,2025-04-07
CUST799690,Luca,Parker,Female,18-24,Europe,Cologne,Returning,In-Store,14,4712.0,2024-02-23
CUST305706,Maya,Taylor,Male,35-44,United Kingdom,Birmingham,Returning,Online,4,726.0,2023-06-14
CUST705045,Jacob,Martin,Male,35-44,United Kingdom,Newcastle,Returning,In-Store,7,1868.0,2022-03-27
CUST833945,Amelia,Stewart,Female,45-54,United Kingdom,Cambridge,Returning,In-Store,8,1290.25,2023-04-26
CUST798575,Ava,Jackson,Female,55+,Europe,Toulouse,Returning,In-Store,13,3974.25,2025-11-15
CUST702892,Liam,Stewart,Female,25-34,Europe,Paris,Returning,Online,10,2500.0,2025-03-06
CUST724348,Theo,Collins,Male,35-44,United Kingdom,Edinburgh,New,In-Store,11,3111.5,2025-09-19
CUST268858,Emily,Young,Female,25-34,United Kingdom,Leeds,Returning,In-Store,5,1567.5,2023-01-16
CUST222193,Isla,King,Male,25-34,Europe,Stockholm,Returning,In-Store,8,2675.5,2024-10-09
CUST443127,Zoe,King,Female,45-54,United Kingdom,Liverpool,Returning,In-Store,4,2128.25,2024-06-13
CUST647399,Ethan,King,Male,45-54,Europe,Amsterdam,New,Online,10,3405.75,2025-07-13
CUST656348,Lucas,Lee,Male,25-34,United Kingdom,Belfast,Returning,Online,8,1584.0,2025-08-25
CUST799188,Amelia,Martinez,Female,45-54,United Kingdom,Cardiff,Returning,Online,10,2525.0,2025-09-05
CUST377646,Kai,Nelson,Female,45-54,Canada,Toronto,New,In-Store,6,1057.5,2025-08-15
CUST878964,Leo,Edwards,Male,25-34,Europe,Amsterdam,Returning,In-Store,8,2793.5,2023-09-20
CUST504232,Isla,Baker,Male,35-44,United Kingdom,Southampton,New,In-Store,11,4136.25,2023-11-04
CUST321611,Noah,Bailey,Female,35-44,Europe,Cologne,New,In-Store,14,5664.0,2025-05-12
CUST761874,Jack,Murphy,Male,18-24,United Kingdom,York,Returning,In-Store,6,1501.0,2025-12-22
CUST214687,Theo,Edwards,Female,35-44,United Kingdom,London,New,In-Store,5,1977.0,2021-07-11
CUST464780,Avery,Garcia,Male,55+,Europe,Toulouse,New,In-Store,10,2594.5,2024-11-04
CUST802980,Jack,Young,Male,45-54,United Kingdom,Liverpool,New,Online,6,1325.0,2025-07-04
CUST793995,Ella,Collins,Male,25-34,United Kingdom,Newcastle,Returning,In-Store,5,1215.0,2023-09-27
CUST330893,Sophia,Smith,Female,25-34,United Kingdom,York,Returning,In-Store,8,2469.5,2024-10-27
CUST249896,Nina,Phillips,Male,25-34,Europe,Toulouse,Returning,In-Store,5,1480.0,2025-06-16
CUST128736,Chloe,Perez,Male,18-24,United Kingdom,Edinburgh,Returning,In-Store,2,405.0,2019-03-11
CUST180438,Theo,Nelson,Female,18-24,Europe,Paris,New,Online,7,2059.25,2024-12-30
CUST842691,Chloe,Johnson,Male,35-44,United Kingdom,Liverpool,Returning,In-Store,11,3171.25,2023-12-23
CUST805242,Sam,Parker,Female,35-44,Europe,Milan,Returning,In-Store,7,1851.5,2023-09-01
CUST555391,Jordan,Carter,Male,35-44,United Kingdom,Plymouth,Returning,In-Store,3,631.5,2025-12-17
CUST613098,Hugo,Anderson,Female,35-44,Canada,Vancouver,Returning,Online,5,1824.5,2025-05-03
CUST393969,Zoe,Jackson,Male,18-24,Canada,Toronto,Returning,Online,6,1937.5,2023-04-14
CUST272841,George,Taylor,Female,55+,United Kingdom,Southampton,Returning,In-Store,2,918.0,2025-08-13
CUST110286,Liam,Garcia,Female,55+,Europe,Stockholm,Returning,In-Store,4,770.0,2025-09-21
CUST704694,Ethan,King,Female,18-24,United Kingdom,Southampton,Returning,In-Store,6,1805.0,2025-07-01
CUST131794,Leo,Wright,Female,18-24,United Kingdom,London,New,In-Store,9,1825.25,2023-08-14
CUST194523,Riley,Jackson,Male,45-54,Europe,Dublin,New,In-Store,5,1000.0,2025-10-26
CUST813360,Noah,Rodriguez,Male,35-44,United Kingdom,Southampton,Returning,In-Store,9,3242.5,2025-12-24
CUST624547,Liam,Anderson,Male,55+,Europe,Dublin,Returning,In-Store,9,2148.5,2024-04-09
CUST540734,Hugo,Allen,Female,25-34,United Kingdom,Plymouth,New,In-Store,6,1294.75,2025-05-23
CUST296556,Casey,Harris,Male,45-54,Europe,Amsterdam,Returning,Online,5,1581.0,2024-02-29
CUST234749,Aria,Lee,Female,35-44,United Kingdom,Liverpool,Returning,In-Store,5,1250.5,2024-04-01
CUST519849,Jacob,Morris,Female,35-44,United Kingdom,Liverpool,Returning,Online,5,1709.25,2021-10-27
CUST422654,Chloe,Young,Male,25-34,Europe,Stockholm,Returning,Online,6,1019.0,2024-06-14
CUST580703,Max,Morris,Male,35-44,Europe,Paris,Returning,Online,6,1410.0,2024-06-26
CUST248774,Isla,Campbell,Female,25-34,United Kingdom,Glasgow,Returning,In-Store,8,1911.5,2025-11-01
CUST308300,George,Roberts,Male,25-34,Europe,Toulouse,New,In-Store,2,698.5,2024-09-25
CUST201593,Ivy,Campbell,Male,45-54,Canada,Toronto,Returning,Online,4,790.75,2022-12-16
CUST482031,Maya,Walker,Male,25-34,United Kingdom,Southampton,New,In-Store,5,1199.0,2025-09-04
CUST348676,Kai,Anderson,Female,25-34,United Kingdom,Bristol,New,In-Store,6,1593.75,2025-05-06
CUST301114,Aria,Parker,Female,18-24,United Kingdom,Belfast,Returning,In-Store,6,2149.0,2024-07-27
CUST594557,Owen,Martinez,Male,35-44,United Kingdom,Edinburgh,Returning,In-Store,5,1067.0,2024-08-30
CUST547671,Leo,Bailey,Male,25-34,United Kingdom,Glasgow,New,In-Store,10,2916.25,2025-09-25
CUST289005,Harry,Johnson,Female,55+,United Kingdom,Glasgow,New,Online,6,2201.5,2025-05-10
CUST729128,Avery,Parker,Male,35-44,United Kingdom,Leeds,Returning,Mobile App,3,575.0,2025-03-22
CUST409303,Kai,Green,Female,45-54,United Kingdom,Southampton,Returning,In-Store,7,2297.5,2025-05-06
CUST407228,George,Morris,Female,25-34,Europe,Paris,New,In-Store,7,1758.75,2025-09-24
CUST530137,Theo,Baker,Female,35-44,United Kingdom,Plymouth,Returning,In-Store,9,2494.5,2025-03-19
CUST225142,Nina,Evans,Female,45-54,United Kingdom,Cardiff,Returning,Online,9,1910.25,2023-12-26
CUST478026,Harry,White,Female,55+,Europe,Marseille,Returning,Online,3,1210.25,2025-04-29
CUST624156,Olivia,Brown,Female,35-44,Canada,Vancouver,Returning,Online,6,2761.0,2022-12-29
CUST215764,Chris,Lee,Female,55+,United Kingdom,Birmingham,New,In-Store,7,1903.75,2023-04-13
CUST608405,Amelia,Campbell,Male,25-34,Canada,Vancouver,Returning,In-Store,2,586.5,2019-06-18
CUST134979,Luca,Wright,Female,18-24,Europe,Milan,Returning,Online,9,2518.25,2024-07-15
CUST643137,Sam,Bailey,Female,25-34,United Kingdom,Plymouth,New,In-Store,8,2067.0,2022-07-16
CUST131912,Noah,Evans,Male,25-34,Europe,Milan,New,Online,3,567.75,2025-08-18
CUST257576,Daniel,Taylor,Female,55+,Canada,Vancouver,New,In-Store,4,1461.5,2025-05-10
CUST415160,Theo,Nelson,Male,18-24,Canada,Vancouver,Returning,In-Store,8,3467.0,2025-08-03
CUST653162,Chloe,Perez,Male,25-34,United Kingdom,York,Returning,In-Store,9,3536.5,2024-01-21
CUST746921,Zoe,Evans,Male,25-34,Canada,Toronto,Returning,In-Store,9,2134.25,2024-09-17
CUST522034,Chloe,Edwards,Male,35-44,Europe,Stockholm,New,In-Store,7,1649.0,2025-10-29
CUST218129,Emma,Collins,Male,18-24,United Kingdom,Liverpool,Returning,In-Store,11,3516.5,2025-03-05
CUST448733,Ella,Harris,Female,45-54,United Kingdom,York,New,Online,7,3226.25,2025-11-08
CUST808281,Olivia,Roberts,Female,55+,United Kingdom,Southampton,Returning,In-Store,8,2586.5,2025-04-05
CUST181285,Jamie,Green,Female,35-44,Europe,Cologne,New,In-Store,2,394.5,2023-08-02
CUST744106,Ivy,Martinez,Female,18-24,Europe,Marseille,New,In-Store,7,1731.5,2023-09-17
CUST447196,Leo,King,Male,18-24,United Kingdom,Brighton,Returning,In-Store,18,5612.25,2025-12-23
CUST103549,Nina,Murphy,Female,25-34,United Kingdom,London,Returning,In-Store,9,2502.0,2025-06-14
CUST725127,Chris,Taylor,Male,18-24,Europe,Stockholm,New,In-Store,5,1903.0,2024-01-13
CUST124073,Jordan,Garcia,Female,35-44,United Kingdom,Birmingham,Returning,Online,13,3576.5,2025-07-27
CUST432685,Ivy,White,Female,25-34,Europe,Amsterdam,New,Online,6,2408.0,2025-10-14
CUST275529,Nina,Adams,Male,25-34,United Kingdom,Glasgow,Returning,In-Store,8,2255.0,2025-11-25
CUST625588,Liam,Allen,Male,45-54,United Kingdom,Leeds,New,In-Store,10,3063.25,2024-05-21
CUST150508,Harry,Perez,Female,35-44,United Kingdom,Leeds,New,In-Store,5,1262.0,2023-09-28
CUST181944,Jack,Smith,Male,35-44,United Kingdom,Leeds,Returning,Online,4,948.0,2025-08-17
CUST578208,Alex,Turner,Male,35-44,United Kingdom,Brighton,Returning,In-Store,6,864.0,2025-10-06
CUST994542,Freya,Cook,Female,45-54,United Kingdom,Manchester,New,In-Store,10,3515.0,2024-05-22
CUST135664,Liam,Parker,Male,35-44,United Kingdom,Southampton,Returning,In-Store,8,2264.5,2025-10-19
CUST514672,Aria,Thomas,Female,18-24,Canada,Toronto,Returning,In-Store,2,276.75,2023-09-05
CUST822380,Owen,Rodriguez,Female,25-34,Europe,Cologne,Returning,In-Store,14,3519.25,2025-07-09
CUST361678,Sam,Cook,Male,35-44,United Kingdom,Belfast,Returning,In-Store,5,1572.75,2024-07-17
CUST543665,Olivia,Morris,Male,25-34,Europe,Paris,Returning,In-Store,6,1043.0,2024-06-20
CUST854814,Lily,Mitchell,Male,55+,Europe,Madrid,Returning,In-Store,6,1711.75,2025-05-25
CUST755158,Chloe,King,Female,25-34,Europe,Paris,Returning,In-Store,4,1200.75,2024-09-16
CUST363890,Mila,Rodriguez,Female,45-54,Canada,Vancouver,Returning,In-Store,8,2126.25,2025-08-06
CUST775631,Emily,Green,Male,55+,Europe,Milan,Returning,In-Store,4,1079.5,2025-02-23
CUST708189,Hugo,Brown,Female,25-34,United Kingdom,Manchester,Returning,In-Store,5,910.5,2025-01-22
CUST556087,Taylor,Morris,Male,25-34,Europe,Amsterdam,Returning,Online,3,798.5,2024-05-09
CUST497018,Ella,Phillips,Male,25-34,United Kingdom,Plymouth,New,In-Store,9,2519.5,2023-05-11
CUST932825,Avery,Nelson,Male,45-54,Europe,Marseille,Returning,Online,7,2208.25,2022-07-25
CUST886851,Daniel,King,Female,45-54,United Kingdom,Southampton,New,In-Store,5,1095.5,2024-03-02
CUST991215,Ivy,Young,Male,45-54,Europe,Paris,Returning,In-Store,5,2043.0,2024-02-27
CUST707844,Harry,Mitchell,Female,18-24,United Kingdom,York,Returning,Online,5,1243.5,2025-10-18
CUST423292,Kai,Stewart,Male,35-44,United Kingdom,York,New,In-Store,7,1867.25,2022-08-02
CUST198654,Emma,Roberts,Female,35-44,Europe,Amsterdam,Returning,In-Store,4,1016.75,2023-10-21
CUST213277,Alex,Cook,Female,25-34,Europe,Milan,Returning,In-Store,3,695.0,2022-06-29
CUST956073,Ethan,Martin,Male,45-54,Europe,Dublin,Returning,In-Store,4,955.0,2024-07-25
CUST426913,Oscar,Campbell,Male,45-54,Europe,Dublin,Returning,In-Store,5,1367.25,2024-07-22
CUST199397,Freya,Allen,Female,35-44,Europe,Stockholm,Returning,In-Store,5,1371.25,2024-04-11
CUST301018,Chloe,Stewart,Male,25-34,United Kingdom,Southampton,Returning,In-Store,6,1103.5,2025-12-08
CUST118793,Theo,Perez,Male,25-34,Europe,Marseille,Returning,In-Store,5,1289.0,2023-10-24
CUST577904,Noah,Thomas,Female,25-34,Canada,Vancouver,Returning,In-Store,13,4015.0,2025-11-09
CUST631857,Isla,Taylor,Female,25-34,United Kingdom,Brighton,Returning,In-Store,4,1335.0,2025-12-14
CUST440548,Emma,Thompson,Female,45-54,Europe,Toulouse,New,In-Store,7,2221.75,2024-12-12
CUST769709,Chloe,Bailey,Male,25-34,United Kingdom,Liverpool,Returning,In-Store,5,1198.25,2023-03-13
CUST532403,Freya,Harris,Male,25-34,United Kingdom,Liverpool,Returning,Online,4,1209.75,2022-02-18
CUST963944,Taylor,Nelson,Female,25-34,United Kingdom,London,Returning,In-Store,8,2206.75,2025-02-02
CUST786868,Noah,King,Female,18-24,United Kingdom,York,Returning,Online,9,2918.25,2025-05-03
CUST167773,Nina,Collins,Male,25-34,Europe,Milan,New,In-Store,6,1706.75,2025-10-08
CUST346618,Chloe,Martinez,Male,18-24,United Kingdom,Cardiff,New,In-Store,7,1601.75,2025-08-29
CUST778803,Sam,Perez,Male,35-44,United Kingdom,York,Returning,In-Store,5,723.5,2025-10-16
CUST583726,Oscar,Walker,Male,25-34,Canada,Vancouver,Returning,In-Store,5,1120.5,2025-01-04
CUST777896,Aria,Campbell,Female,25-34,United Kingdom,Glasgow,New,In-Store,8,2552.25,2023-05-12
CUST401644,Luca,Thomas,Male,25-34,Europe,Dublin,New,In-Store,5,1151.5,2024-06-17
CUST134326,Ava,Bailey,Female,25-34,Canada,Toronto,Returning,In-Store,13,6572.25,2025-10-11
CUST806463,Sophia,Young,Male,25-34,Europe,Amsterdam,New,In-Store,9,3823.75,2025-08-20
CUST806525,Amelia,Thompson,Male,55+,Europe,Madrid,New,In-Store,4,1490.0,2022-01-23
CUST675582,Jordan,Turner,Female,18-24,Canada,Vancouver,New,Online,5,1228.0,2025-10-18
CUST463929,Jordan,Wright,Female,45-54,United Kingdom,Leeds,New,In-Store,6,2647.0,2023-05-21
CUST107654,Olivia,Anderson,Male,55+,Canada,Vancouver,Returning,Online,13,3519.5,2025-05-17
CUST755067,Theo,Harris,Male,55+,United Kingdom,Bristol,Returning,In-Store,8,2567.75,2024-03-13
CUST694045,Mia,Rodriguez,Male,45-54,United Kingdom,Belfast,Returning,In-Store,4,954.75,2024-05-10
CUST700892,Owen,Martinez,Male,45-54,Europe,Dublin,Returning,Online,4,1650.0,2024-05-22
CUST253145,Lily,Evans,Female,25-34,United Kingdom,Manchester,New,In-Store,8,3206.75,2024-03-24
CUST758096,Lily,Martinez,Male,25-34,United Kingdom,Newcastle,Returning,In-Store,9,3126.5,2023-03-24
CUST752025,Emma,Johnson,Male,35-44,United Kingdom,Leeds,Returning,In-Store,13,3369.75,2024-07-26
CUST871733,Owen,White,Female,35-44,United Kingdom,Edinburgh,Returning,In-Store,10,2023.5,2024-05-12
CUST610604,Aria,Martinez,Female,35-44,United Kingdom,Bristol,Returning,In-Store,8,1831.25,2025-02-09
CUST758388,Liam,Taylor,Male,18-24,United Kingdom,Cambridge,New,Online,5,2010.25,2023-02-24
CUST461334,Jack,Cook,Female,25-34,Europe,Paris,Returning,Online,9,2286.75,2025-05-06
CUST727006,Ava,Morris,Male,35-44,Europe,Paris,Returning,In-Store,2,458.5,2018-12-30
CUST724659,Aria,Murphy,Male,35-44,United Kingdom,Leeds,Returning,In-Store,8,2680.0,2023-12-08
CUST801630,Emma,Baker,Male,25-34,United Kingdom,Plymouth,Returning,In-Store,5,782.0,2023-10-02
CUST870933,Max,Bailey,Female,25-34,Canada,Toronto,New,In-Store,5,1880.0,2023-04-30
CUST102867,Ethan,Harris,Male,45-54,United Kingdom,Newcastle,Returning,In-Store,8,1669.0,2025-05-03
CUST800868,Lucas,Smith,Female,45-54,United Kingdom,Glasgow,New,In-Store,13,3624.0,2025-12-20
CUST813233,Nora,Thomas,Male,25-34,United Kingdom,Brighton,Returning,In-Store,6,1819.25,2021-02-05
CUST590840,Liam,Turner,Female,35-44,United Kingdom,Edinburgh,Returning,In-Store,6,2523.25,2023-06-19
CUST567666,Casey,Perez,Male,25-34,United Kingdom,Bristol,Returning,In-Store,7,2080.0,2025-05-25
CUST750424,Jamie,Morris,Male,25-34,Europe,Paris,Returning,In-Store,6,2081.75,2025-10-18
CUST509760,Nora,Mitchell,Female,25-34,United Kingdom,Birmingham,New,Online,9,2396.75,2025-06-04
CUST472522,Zoe,Young,Male,25-34,United Kingdom,Cambridge,Returning,In-Store,5,1241.25,2021-11-15
CUST823021,Jacob,Carter,Female,25-34,United Kingdom,Southampton,New,In-Store,8,1770.0,2025-08-13
CUST810122,Jamie,Wright,Female,25-34,United Kingdom,Manchester,New,In-Store,9,2861.75,2025-11-06
CUST286246,Isla,Nelson,Female,35-44,United Kingdom,London,Returning,In-Store,11,3462.0,2025-06-21
CUST846145,Casey,Green,Female,25-34,United Kingdom,Birmingham,New,Mobile App,4,925.5,2023-10-29
CUST393842,Riley,Garcia,Male,35-44,Europe,Paris,Returning,In-Store,4,1030.0,2025-10-18
CUST223564,Max,Harris,Female,25-34,United Kingdom,York,Returning,In-Store,6,2717.0,2025-01-06
CUST890572,Noah,Brown,Female,55+,United Kingdom,London,Returning,In-Store,11,2321.75,2025-07-02
CUST314227,Mia,Perez,Female,35-44,Canada,Toronto,Returning,In-Store,6,2063.75,2022-03-06
CUST282671,Sam,Turner,Female,45-54,Canada,Toronto,Returning,Online,7,1645.0,2024-06-18
CUST342989,Ella,Martinez,Female,25-34,Europe,Paris,Returning,In-Store,5,1397.5,2024-10-02
CUST542390,Daniel,Wright,Female,25-34,United Kingdom,Plymouth,New,Online,8,2255.25,2025-12-22
CUST249473,Jacob,Young,Male,18-24,Canada,Toronto,Returning,Online,5,1940.25,2024-10-23
CUST243600,Charlie,Allen,Male,45-54,United Kingdom,Belfast,New,In-Store,7,2126.75,2024-08-26
CUST453281,Taylor,Baker,Male,35-44,United Kingdom,Edinburgh,New,In-Store,12,3645.25,2025-07-15
CUST296143,Owen,Green,Male,45-54,Europe,Toulouse,New,In-Store,8,2800.25,2024-09-03
CUST273729,Morgan,Adams,Female,35-44,Europe,Toulouse,Returning,In-Store,8,2229.0,2024-06-15
